date,small_text,event_name,date_dt,year,state,city,lat,lon
2025-07-10," Sharonville, OH, United States | Main Tournament | July 10, 2025",Arcade Legacy's Thursday Throwdown,2025-07-10,2025,OH,Sharonville,39.2681136,-84.4132746
2023-12-03," Cincinnati, OH, United States | Main Tournament | December 3, 2023",Pincinnati 5th Running of the Gauntlet,2023-12-03,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-12-03," Lima, OH, United States | Main Tournament | December 3, 2023",Sunday Funday IFPA Pinball @Cartridge Gaming,2023-12-03,2023,OH,Lima,40.742551,-84.1052256
2023-12-03," Toledo, OH, United States | Main Tournament | December 3, 2023",Toledo Pinball @ Wild Side Downtown,2023-12-03,2023,OH,Toledo,41.6528052,-83.5378674
2023-12-03," Piqua, OH, United States | Main Tournament | December 3, 2023",December Pinball Tournament,2023-12-03,2023,OH,Piqua,40.1447732,-84.2424449
2023-12-01," Cincinnati, OH, United States | Main Tournament | December 1, 2023 to December 2, 2023",Pincinnati Women's Tournament,2023-12-01,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-12-01," Cincinnati, OH, United States | Main Tournament | December 1, 2023",Pincinnati Strike Out Tournament,2023-12-01,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-09-30," Beavercreek, OH, United States | League | September 30, 2023 to December 1, 2023",DUPL Season 5 League,2023-09-30,2023,OH,Beavercreek,39.7092262,-84.0632685
2023-12-01," Berea, OH, United States | Main Tournament | December 1, 2023",Kidforce Friday Night Knockout,2023-12-01,2023,OH,Berea,41.3661614,-81.8543026
2023-11-30," Cincinnati, OH, United States | Main Tournament | November 30, 2023",The Road to Pincinnati - Modern,2023-11-30,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-11-30," Columbus, OH, United States | Main Tournament | November 30, 2023",League Super Awesome Weekly Tournament Series,2023-11-30,2023,OH,Columbus,39.9625112,-83.0032218
2023-11-30," Cleveland, OH, United States | Main Tournament | November 30, 2023",Stern Army Belles & Chimes Cleveland - Gwenom LP,2023-11-30,2023,OH,Cleveland,41.49932,-81.6943605
2023-11-29," Cincinnati, OH, United States | Main Tournament | November 29, 2023",The Road to Pincinnati - Classics,2023-11-29,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-11-29," Cleveland, OH, United States | Main Tournament | November 29, 2023",Women's IFPA with 216 Pinball,2023-11-29,2023,OH,Cleveland,41.49932,-81.6943605
2023-11-28," Worthington, OH, United States | Main Tournament | November 28, 2023",J&D's Place - Knockout,2023-11-28,2023,OH,Worthington,40.0931191,-83.017962
2023-11-28," Kent, OH, United States | Main Tournament | November 28, 2023","MadCap 28 Nov ""Flipper Frenzy"" Tournament",2023-11-28,2023,OH,Kent,41.1536674,-81.3578859
2023-11-26," Toledo, OH, United States | Main Tournament | November 26, 2023",Toledo Pinball @ The Basement:Toledo's Pinball Pub,2023-11-26,2023,OH,Toledo,41.6528052,-83.5378674
2023-11-26," Piqua, OH, United States | Main Tournament | November 26, 2023",Crazy November Tournament,2023-11-26,2023,OH,Piqua,40.1447732,-84.2424449
2023-11-26," Akron, OH, United States | Main Tournament | November 26, 2023",IFPAs at Ray's,2023-11-26,2023,OH,Akron,41.081199,-81.5188377
2023-11-26," Toledo, OH, United States | Main Tournament | November 26, 2023",Glass City Pinball@HEAVY Beer Co,2023-11-26,2023,OH,Toledo,41.6528052,-83.5378674
2023-11-26," Cincinnati, OH, United States | Main Tournament | November 26, 2023",Level One Cincy,2023-11-26,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-11-26," Dayton, OH, United States | Main Tournament | November 26, 2023",Gem City Pinball Monthly Rumble,2023-11-26,2023,OH,Dayton,39.7592225,-84.1936144
2023-11-24," Cleveland, OH, United States | Main Tournament | November 24, 2023",216 Pinball Friday Night at Collision Bend Brewery,2023-11-24,2023,OH,Cleveland,41.49932,-81.6943605
2023-11-24," Berea, OH, United States | Main Tournament | November 24, 2023",Kidforce Friday Night Knockout,2023-11-24,2023,OH,Berea,41.3661614,-81.8543026
2023-11-21," Kent, OH, United States | Main Tournament | November 21, 2023","MadCap 21 Nov ""3 strike"" Tournament",2023-11-21,2023,OH,Kent,41.1536674,-81.3578859
2023-09-11," Sharonville, OH, United States | League | September 11, 2023 to November 19, 2023",Arcade Legacy Fall 2023 League,2023-09-11,2023,OH,Sharonville,39.2681136,-84.4132746
2023-11-18," Middleburg Heights, OH, United States | Main Tournament | November 18, 2023 to November 19, 2023",Southland Mega Matchplay ,2023-11-18,2023,OH,Middleburg Heights,41.3614401,-81.812912
2023-11-19," Lima, OH, United States | Main Tournament | November 19, 2023",Sunday Funday IFPA Pinball @Cartridge Gaming,2023-11-19,2023,OH,Lima,40.742551,-84.1052256
2023-11-19," Worthington, OH, United States | Womens Division | November 19, 2023",Women's Monthly Tournament Series,2023-11-19,2023,OH,Worthington,40.0931191,-83.017962
2023-11-19," Akron, OH, United States | Main Tournament | November 19, 2023",IFPAs at Ray's,2023-11-19,2023,OH,Akron,41.081199,-81.5188377
2023-11-18," Toledo, OH, United States | Main Tournament | November 18, 2023",TOLPIN #5,2023-11-18,2023,OH,Toledo,41.6528052,-83.5378674
2023-11-17," Cleveland, OH, United States | Main Tournament | November 17, 2023",216 Pinball Friday Night at Collision Bend Brewery,2023-11-17,2023,OH,Cleveland,41.49932,-81.6943605
2023-11-17," Berea, OH, United States | Main Tournament | November 17, 2023",Kidforce Friday Night Knockout,2023-11-17,2023,OH,Berea,41.3661614,-81.8543026
2023-11-16," Sharonville, OH, United States | Main Tournament | November 16, 2023",Arcade Legacy's Thursday Throwdown,2023-11-16,2023,OH,Sharonville,39.2681136,-84.4132746
2023-11-16," Columbus, OH, United States | Main Tournament | November 16, 2023",League Super Awesome Weekly Tournament Series,2023-11-16,2023,OH,Columbus,39.9625112,-83.0032218
2023-10-05," Cleveland, OH, United States | League | October 5, 2023 to November 16, 2023",Belles & Chimes Cleveland Season 15,2023-10-05,2023,OH,Cleveland,41.49932,-81.6943605
2023-11-14," Worthington, OH, United States | Main Tournament | November 14, 2023",J&D's Place - Knockout,2023-11-14,2023,OH,Worthington,40.0931191,-83.017962
2023-11-14," Kent, OH, United States | Main Tournament | November 14, 2023","MadCap 14 Nov ""Lucky 7"" Tournament",2023-11-14,2023,OH,Kent,41.1536674,-81.3578859
2023-11-12," Lima, OH, United States | Main Tournament | November 12, 2023",Sunday Funday IFPA Pinball @Cartridge Gaming,2023-11-12,2023,OH,Lima,40.742551,-84.1052256
2023-11-12," Toledo, OH, United States | Main Tournament | November 12, 2023",Toledo Pinball @ The Basement: Toledo's Geekeasy,2023-11-12,2023,OH,Toledo,41.6528052,-83.5378674
2023-11-12," Akron, OH, United States | Main Tournament | November 12, 2023",IFPAs at Ray's,2023-11-12,2023,OH,Akron,41.081199,-81.5188377
2023-11-12," North Canton, OH, United States | Main Tournament | November 12, 2023",Hoover Pinball November Knockout,2023-11-12,2023,OH,North Canton,40.875891,-81.4023356
2023-11-12," Toledo, OH, United States | Launch Party | November 12, 2023",VENOM Launch party@ HEAVY Beer Co,2023-11-12,2023,OH,Toledo,41.6528052,-83.5378674
2023-11-10," Berea, OH, United States | Main Tournament | November 10, 2023",Kidforce Friday Night Knockout,2023-11-10,2023,OH,Berea,41.3661614,-81.8543026
2023-11-09," Sharonville, OH, United States | Main Tournament | November 9, 2023",Arcade Legacy's Thursday Throwdown,2023-11-09,2023,OH,Sharonville,39.2681136,-84.4132746
2023-11-08," Toledo, OH, United States | Womens Division | November 8, 2023",Belles & Chimes Toledo - Venom Launch Party,2023-11-08,2023,OH,Toledo,41.6528052,-83.5378674
2023-09-06," Worthington, OH, United States | League | September 6, 2023 to November 8, 2023",Belles and Chimes Columbus Season 12,2023-09-06,2023,OH,Worthington,40.0931191,-83.017962
2023-11-06," Dayton, OH, United States | Main Tournament | November 6, 2023",Gem City Pinball Off-Season Tournament,2023-11-06,2023,OH,Dayton,39.7592225,-84.1936144
2023-11-05," Lima, OH, United States | Main Tournament | November 5, 2023",Stern Army - Venom Launch Party @ Cartridge Gaming,2023-11-05,2023,OH,Lima,40.742551,-84.1052256
2023-11-05," Toledo, OH, United States | Launch Party | November 5, 2023",Wild Side Downtown:Stern Army - Venom Launch Party,2023-11-05,2023,OH,Toledo,41.6528052,-83.5378674
2023-11-05," Akron, OH, United States | Main Tournament | November 5, 2023",IFPAs at Ray's,2023-11-05,2023,OH,Akron,41.081199,-81.5188377
2023-11-05," Kent, OH, United States | Launch Party | November 5, 2023",MadCap Belles + Chimes Venom Launch Party,2023-11-05,2023,OH,Kent,41.1536674,-81.3578859
2023-11-04," Berea, OH, United States | Main Tournament | November 4, 2023",Kidforce NFL Pinball Fall 2023,2023-11-04,2023,OH,Berea,41.3661614,-81.8543026
2023-11-04," Columbus, OH, United States | Main Tournament | November 4, 2023",Stern Army Venom Launch Party Level One Bar,2023-11-04,2023,OH,Columbus,39.9625112,-83.0032218
2023-11-03," Berea, OH, United States | Main Tournament | November 3, 2023",Kidforce Friday Night Knockout,2023-11-03,2023,OH,Berea,41.3661614,-81.8543026
2023-11-02," Sharonville, OH, United States | Main Tournament | November 2, 2023",Arcade Legacy's Thursday Throwdown,2023-11-02,2023,OH,Sharonville,39.2681136,-84.4132746
2023-11-01," Cleveland, OH, United States | Launch Party | November 1, 2023",Stern Army VENOM launch party with 3 strike,2023-11-01,2023,OH,Cleveland,41.49932,-81.6943605
2023-10-30," Hamilton, OH, United States | Launch Party | October 30, 2023",Stern Army Venom Launch Party - Hamilton,2023-10-30,2023,OH,Hamilton,39.3988679,-84.5587838
2023-10-29," Lima, OH, United States | Main Tournament | October 29, 2023",Sunday Funday IFPA Pinball @Cartridge Gaming,2023-10-29,2023,OH,Lima,40.742551,-84.1052256
2023-10-29," Toledo, OH, United States | Main Tournament | October 29, 2023",Toledo Pinball @ The Basement: Toledo's Geekeasy,2023-10-29,2023,OH,Toledo,41.6528052,-83.5378674
2023-10-29," Cincinnati, OH, United States | Main Tournament | October 29, 2023",Level One Cincy,2023-10-29,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-10-29," Dayton, OH, United States | Launch Party | October 29, 2023",Gem City Pinball - Venom Launch Party Tournament,2023-10-29,2023,OH,Dayton,39.7592225,-84.1936144
2023-10-29," Cleveland, OH, United States | Main Tournament | October 29, 2023",Superelectric Pinball Battle,2023-10-29,2023,OH,Cleveland,41.49932,-81.6943605
2023-10-28," Cleveland, OH, United States | Main Tournament | October 28, 2023",216 Pinball-SPECIAL EVENT,2023-10-28,2023,OH,Cleveland,41.49932,-81.6943605
2023-10-27," Columbus, OH, United States | Launch Party | October 27, 2023",Stern Army Venom Launch - Columbus OH,2023-10-27,2023,OH,Columbus,39.9625112,-83.0032218
2023-10-27," Berea, OH, United States | Main Tournament | October 27, 2023",Kidforce Friday Night Knockout,2023-10-27,2023,OH,Berea,41.3661614,-81.8543026
2023-10-26," Cincinnati, OH, United States | Main Tournament | October 26, 2023",Arcade Legacy's Thursday Throwdown,2023-10-26,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-09-07," Columbus, OH, United States | League | September 7, 2023 to October 26, 2023",League Super Awesome,2023-09-07,2023,OH,Columbus,39.9625112,-83.0032218
2023-10-25," Cleveland, OH, United States | Main Tournament | October 25, 2023",Stern Army Venom Launch Party - Cleveland,2023-10-25,2023,OH,Cleveland,41.49932,-81.6943605
2023-10-24," Columbus, OH, United States | Main Tournament | October 24, 2023",L1 Tuesday Night Knockout,2023-10-24,2023,OH,Columbus,39.9625112,-83.0032218
2023-10-23," Dayton, OH, United States | Main Tournament | October 23, 2023",Gem City Pinball Off-Season Tournament,2023-10-23,2023,OH,Dayton,39.7592225,-84.1936144
2023-10-22," Lima, OH, United States | Main Tournament | October 22, 2023",Sunday Funday IFPA Pinball @Cartridge Gaming,2023-10-22,2023,OH,Lima,40.742551,-84.1052256
2023-10-22," Toledo, OH, United States | Main Tournament | October 22, 2023",Toledo Pinball @ Wild Side Downtown,2023-10-22,2023,OH,Toledo,41.6528052,-83.5378674
2023-10-22," Piqua, OH, United States | Main Tournament | October 22, 2023",October Knockout Pinball Tournament,2023-10-22,2023,OH,Piqua,40.1447732,-84.2424449
2023-10-22," Akron, OH, United States | Main Tournament | October 22, 2023",IFPAs at Ray's,2023-10-22,2023,OH,Akron,41.081199,-81.5188377
2023-10-21," Middleburg Heights, OH, United States | League | October 21, 2023",Cleveland Pinball League - League Final,2023-10-21,2023,OH,Middleburg Heights,41.3614401,-81.812912
2023-10-21," Kent, OH, United States | Launch Party | October 21, 2023",MadCap Venom Launch,2023-10-21,2023,OH,Kent,41.1536674,-81.3578859
2023-10-20," Berea, OH, United States | Main Tournament | October 20, 2023",Kidforce Friday Night Knockout,2023-10-20,2023,OH,Berea,41.3661614,-81.8543026
2023-10-19," Cincinnati, OH, United States | Main Tournament | October 19, 2023",Stern Army Venom Launch Party - Cincinnati,2023-10-19,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-09-06," Cleveland, OH, United States | League | September 6, 2023 to October 18, 2023",Cleveland Pinball League - Superelectric Wednesday,2023-09-06,2023,OH,Cleveland,41.49932,-81.6943605
2023-10-18," Cleveland, OH, United States | Main Tournament | October 18, 2023",216 Pinball Women's IFPA,2023-10-18,2023,OH,Cleveland,41.49932,-81.6943605
2023-10-17," Worthington, OH, United States | Main Tournament | October 17, 2023",J&D's Place - Knockout,2023-10-17,2023,OH,Worthington,40.0931191,-83.017962
2023-09-06," Middleburg Heights, OH, United States | League | September 6, 2023 to October 17, 2023",Cleveland Pinball League - Southland Tuesdays,2023-09-06,2023,OH,Middleburg Heights,41.3614401,-81.812912
2023-09-25," Kent, OH, United States | League | September 25, 2023 to October 16, 2023",MadCap Autumn 2023 League,2023-09-25,2023,OH,Kent,41.1536674,-81.3578859
2023-09-10," Cleveland, OH, United States | League | September 10, 2023 to October 15, 2023",Cleveland Pinball League - Superelectric Sundays,2023-09-10,2023,OH,Cleveland,41.49932,-81.6943605
2023-10-15," Lima, OH, United States | Main Tournament | October 15, 2023",Sunday Funday IFPA Pinball @Cartridge Gaming,2023-10-15,2023,OH,Lima,40.742551,-84.1052256
2023-10-15," Toledo, OH, United States | Launch Party | October 15, 2023",The Basement: Stern Army Venom Launch Party,2023-10-15,2023,OH,Toledo,41.6528052,-83.5378674
2023-10-15," Worthington, OH, United States | Womens Division | October 15, 2023",Women's Monthly Tournament Series,2023-10-15,2023,OH,Worthington,40.0931191,-83.017962
2023-10-15," Akron, OH, United States | Main Tournament | October 15, 2023",IFPAs at Ray's,2023-10-15,2023,OH,Akron,41.081199,-81.5188377
2023-10-13," Cleveland, OH, United States | Main Tournament | October 13, 2023",216 Pinball Friday Night at Collision Bend Brewery,2023-10-13,2023,OH,Cleveland,41.49932,-81.6943605
2023-10-13," Berea, OH, United States | Main Tournament | October 13, 2023",Kidforce Friday Night Knockout,2023-10-13,2023,OH,Berea,41.3661614,-81.8543026
2023-10-13," Columbus, OH, United States | Main Tournament | October 13, 2023",The Dojo Dozen October 2023,2023-10-13,2023,OH,Columbus,39.9625112,-83.0032218
2023-10-12," Cincinnati, OH, United States | Main Tournament | October 12, 2023",Arcade Legacy's Thursday Throwdown,2023-10-12,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-08-30," Girard, OH, United States | League | August 30, 2023 to October 11, 2023",Past Times Arcade Summer League,2023-08-30,2023,OH,Girard,41.1539465,-80.7014662
2023-10-10," Columbus, OH, United States | Main Tournament | October 10, 2023",L1 Tuesday Night Knockout,2023-10-10,2023,OH,Columbus,39.9625112,-83.0032218
2023-07-10," Dayton, OH, United States | League | July 10, 2023 to October 9, 2023",Gem City Pinball Leage Season 8,2023-07-10,2023,OH,Dayton,39.7592225,-84.1936144
2023-10-08," Toledo, OH, United States | Main Tournament | October 8, 2023",Toledo Pinball @ Wild Side Downtown,2023-10-08,2023,OH,Toledo,41.6528052,-83.5378674
2023-10-08," Akron, OH, United States | Main Tournament | October 8, 2023",IFPAs at Ray's,2023-10-08,2023,OH,Akron,41.081199,-81.5188377
2023-10-08," North Canton, OH, United States | Main Tournament | October 8, 2023",Hoover Pinball October Knockout,2023-10-08,2023,OH,North Canton,40.875891,-81.4023356
2023-10-08," Cincinnati, OH, United States | Main Tournament | October 8, 2023",Level One Cincy,2023-10-08,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-10-06," Berea, OH, United States | Main Tournament | October 6, 2023",Kidforce Friday Night Knockout,2023-10-06,2023,OH,Berea,41.3661614,-81.8543026
2023-10-05," Cincinnati, OH, United States | Main Tournament | October 5, 2023",Arcade Legacy's Thursday Throwdown,2023-10-05,2023,OH,Cincinnati,39.1031182,-84.5120196
2023-10-03," Worthington, OH, United States | Main Tournament | October 3, 2023",J&D's Place - Knockout,2023-10-03,2023,OH,Worthington,40.0931191,-83.017962
2023-10-03," Columbiana, OH, United States | Main Tournament | October 3, 2023",Birdfish Summer League Finals,2023-10-03,2023,OH,Columbiana,40.8883931,-80.6939643
2023-08-14," Berea, OH, United States | League | August 14, 2023 to October 2, 2023",Kidforce Monday Master 2x Series,2023-08-14,2023,OH,Berea,41.3661614,-81.8543026
2023-10-01," Lima, OH, United States | Main Tournament | October 1, 2023",Sunday Funday IFPA Pinball @Cartridge Gaming,2023-10-01,2023,OH,Lima,40.742551,-84.1052256
2023-10-01," Toledo, OH, United States | Main Tournament | October 1, 2023",Toledo Pinball @ The Basement: Toledo's Geekeasy,2023-10-01,2023,OH,Toledo,41.6528052,-83.5378674
